MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.3565,11,5.3358,1.10617,820,2.02469,37.32,-119.65,1.223
4.1544,16,6.40557,1.0159,1425,2.833,36.95,-120.09,1.194
2.0694,31,6.09091,0.963636,154,2.8,38.09,-121.3,1.75
2.8125,24,3.50467,1.06231,579,1.80374,34.15,-118.13,1.417
3.2121,37,4.61721,1.06231,1304,1.93472,32.69,-117.18,3.208
2.5195,23,3.33148,1.00418,3074,4.28134,36.9,-121.73,1.369
1.8993,17,4.69937,1.09177,823,2.60443,40.95,-124.1,0.784
2.7045,38,4.45455,1.16186,1449,3.21286,33.86,-118.19,1.554
2.4053,17,5.47702,1.11029,4115,3.78217,34.12,-117.38,1.052
1.947,24,3.88077,1.04511,2002,2.15038,32.64,-117.09,1.475
5.726,41,5.26724,1.02011,847,2.43391,33.97,-118.37,2.878
2.7601,25,4.55374,1.07243,602,1.40654,33.6,-117.71,0.725
1.9028,47,3.78493,1.13603,2033,3.73713,34.07,-118.25,2.179
2.065,19,4.32734,1.08988,3045,2.88079,32.8,-116.96,1.241
2.7813,19,5.31048,1.16952,1365,2.6,36.74,-119.67,1.203
5.2586,17,6.94504,1.13121,1809,3.20745,38.69,-121.26,1.37
1.2,35,3.98773,1.09202,1216,3.73006,33.93,-118.3,0.992
3.7277,33,4.76584,1.06336,994,2.73829,34.03,-118.41,5.00001
15.0001,42,8.5625,0.964286,632,2.82143,34.05,-118.49,5.00001
4.0221,16,5.5948,1.07807,1649,3.06506,33.61,-117.69,2.362
2.9821,46,4.39896,0.992228,726,1.88083,38.55,-121.44,0.97
4.3182,36,5.62625,1.04,2196,2.745,38.01,-122.45,2.527
1.875,48,3.4026,0.995671,917,3.9697,32.7,-117.13,0.756
3.1875,13,7.21617,1.34398,1486,2.79323,38.02,-120.27,0.998
1.4766,36,4.16438,0.986301,842,3.84475,36.76,-119.74,0.528
2.2094,20,4.93844,1.06235,2795,2.206,36.8,-119.76,0.837
1.3371,29,7.70513,1.85897,383,2.45513,34.2,-116.06,0.669
1.0349,6,4.16522,0.982609,734,3.1913,36.19,-119.35,0.678
6.2162,16,6.63966,0.987207,1641,3.49893,33.71,-117.79,2.832
3.7303,31,4.84018,1.04399,1532,2.24633,33.84,-117.88,2.238
2.3043,32,5.64961,1.09055,690,2.71654,40.02,-122.06,0.684
4.0987,37,4.80491,1.06069,1468,2.12139,37.58,-122.36,4.34
5.8527,22,6.30949,0.970451,2204,3.42768,33.81,-118.04,2.41
2.8,18,5.13508,1.10507,1128,2.11632,35.65,-117.67,0.72
6.1768,33,5.98635,0.908382,1348,2.62768,32.76,-116.97,2.289
3.1361,16,5.33933,0.997429,1155,2.96915,40.09,-122.38,0.848
1.6875,52,3.08929,1.14031,1102,2.81122,36.91,-121.75,1.614
3.8292,21,5.76353,1.08016,1387,2.77956,33.1,-117.09,1.77
4.0484,15,5.38992,1.08739,1414,2.37647,33.8,-117.82,1.656
4.1923,47,5.15269,1.02695,834,2.49701,34.19,-118.34,2.312
1.0179,42,3.66071,1.04464,706,6.30357,38.94,-121.1,1.25
2.2019,13,4.33333,1.15046,1927,4.46065,34.25,-118.4,1.342
5.422,13,6.28761,1.05879,4071,2.57332,33.69,-117.9,3.166
1.9408,42,4.70726,1.15691,1203,2.81733,34.04,-118.34,1.346
4.3393,43,5.07195,1.01356,3134,3.26799,37.73,-122.39,2.173
4.0125,37,5.73859,1.07469,808,3.3527,37.61,-122.03,1.614
2.1964,30,2.34392,0.899471,903,4.77778,33.93,-118.22,1.25
3.2216,34,6.25262,1.04933,1891,2.82661,40.86,-124.06,0.981
1.1835,30,3.35051,1.06869,1794,1.81212,38.1,-122.26,1.333
3.8846,52,5.30584,1.08451,1159,2.33199,37.74,-122.43,3.331
3.1397,33,4.4,0.970149,1205,3.59701,33.93,-118.1,1.668
2.7432,35,5.20441,1.04609,1231,2.46693,38.62,-122.86,1.74
7.6166,16,7.21041,1.03905,1470,3.18872,37.96,-121.99,2.604
6.4894,16,7.38166,0.97929,1118,3.30769,38.37,-122.02,1.98
1.8575,27,4.24766,1.07243,1182,2.76168,38.12,-121.26,0.738
4.4306,52,5.4665,1.067,1238,3.07196,34.09,-118.15,2.258
4.2647,26,5.94346,1.00707,1806,3.19081,38,-121.85,1.334
5.4364,34,5.45683,1.0036,2208,2.64748,37.61,-122.47,2.793
6.5249,34,6.66784,1.02473,815,2.87986,38.03,-122.56,3.248
6.227,45,5.65027,0.95082,844,2.30601,37.46,-122.16,4.178
4.6908,37,5.97995,1.02506,1101,2.7594,33.85,-118.12,2.182
1.7969,48,5.73731,1.2209,1026,3.06269,37.84,-122.27,1.104
3.1393,14,6.31079,1.1554,1947,2.30961,33.97,-116.95,1.163
3.35,18,5.71064,1.01844,1731,2.45532,40.49,-122.31,1.184
1.8419,18,6.94627,1.91642,799,2.38507,35.74,-118.31,0.923
4.4397,16,5.61502,1,1764,2.81789,38.06,-122.17,1.871
4.8185,26,5.96,0.9625,1323,3.3075,34.85,-120.4,1.579
5.4829,15,6.07517,1.03832,4453,3.2815,34.43,-118.49,1.996
2.875,44,5.43465,1.11854,933,2.83587,37.95,-122.34,1.334
6.7978,24,6.58919,0.956757,610,3.2973,33.99,-117.95,3.25
5.1171,36,6.64545,1.05909,664,3.01818,33.83,-118.11,2.253
5.0796,35,6.11236,1.10112,1158,2.60225,34.19,-118.5,2.283
7.9814,26,7.25769,1.0141,2493,3.19615,34.15,-118.62,4.099
2.8,27,4.42049,0.996466,503,1.77739,34.44,-119.74,3.53
3.2589,9,11.4585,2.05616,2811,2.35624,37.84,-120.2,1.379
2.8125,42,4.40299,0.958955,877,3.27239,37.77,-122.18,0.973
5.2527,25,6.77049,1.01025,1464,3,38.28,-122.04,1.306
6.7027,8,6.60141,1.02469,1633,2.88007,37.76,-121.97,3.819
4.1974,44,5.35411,0.995012,1175,2.93017,37.68,-122.13,1.793
5.6512,33,6.76437,1.05536,3798,2.69553,38.02,-122.57,3.14
2.3438,42,2.88698,1.0516,1593,3.914,34.07,-118.27,2.133
2.9327,42,4.72705,0.939614,985,2.37923,34.18,-118.39,2.402
4.225,28,5.57686,1.09437,1820,2.77017,33.94,-117.93,2.247
3.1964,13,4.75133,1.01281,2740,2.92423,37.82,-121.22,1.415
4.125,37,5.10979,1.04451,648,1.92285,37.93,-122.53,3.103
8.1125,16,7.39917,1.0325,3468,2.89,34.28,-118.55,4.286
2.462,19,4.54897,1.01546,868,2.23711,38.39,-122.83,2.603
3.5353,34,6.31416,1.16814,1211,2.6792,37.97,-122.3,1.647
1.6112,25,2.43548,1.0639,4865,3.01799,34.1,-118.3,2.625
1.7708,22,4.36766,1.18126,1929,1.98661,36.82,-119.78,0.535
3.1513,14,5.5261,1.09395,989,2.06472,34.14,-117.2,1.6
4.6875,33,4.23973,0.952055,1217,8.33562,33.74,-117.89,1.544
7.3031,24,7.17538,1.07385,761,2.34154,34.06,-118.56,5.00001
1.3807,27,4.08333,1.06522,839,3.03986,36.05,-119.01,0.531
3.9712,46,6.41033,1.17629,922,2.80243,37.79,-122.18,2.081
2.4505,25,4.22539,1.07513,1045,2.70725,33.2,-117.24,1.475
2.3,30,3.65,1.025,164,4.1,36.32,-121.26,2.063
3.6106,18,4.39347,1.02644,1590,2.47278,33.92,-117.95,1.536
5.3064,15,6.42358,0.992453,3060,2.88679,38.66,-121.79,1.65
2.2538,7,3.22222,1.15904,1057,2.30283,34.95,-120.45,1.625
3.4375,21,4.80066,0.986857,2689,2.94524,33.82,-118.29,2.188
4.0313,13,5.07912,1.07423,3739,3.04976,34.21,-118.58,2.993
4.4477,4,5.75263,1.02526,2844,2.99368,33.17,-117.06,1.748
3.4955,15,3.70945,0.946524,1617,2.88235,33.77,-117.99,1.609
4.0398,23,5.15478,1.04696,3570,3.10435,33.77,-117.85,2.331
4.5125,35,5.36334,1.06752,807,2.59486,34.21,-118.5,2.003
3.6875,36,5.32753,1.01045,1271,4.42857,33.99,-118.1,1.752
6.4599,15,7.8125,1.02206,857,3.15074,38.07,-122.17,2.197
5.5842,13,5.03943,0.9319,737,2.64158,33.08,-116.77,2.391
7.0001,26,6.96016,1.03022,1996,2.74176,37.46,-122.26,5.00001
4.5,24,5.62823,0.998012,1462,2.90656,38.28,-122.26,1.583
2.189,40,5.21758,1.0989,1772,3.89451,34.07,-117.19,0.725
3.7619,47,4.99736,1.07652,1629,4.29815,34.04,-118.2,1.276
2.1217,38,5.55738,1.1541,1279,4.19344,33.73,-116.22,0.685
4.0256,28,5.96788,1.04925,1684,3.606,33.94,-117.49,1.271
3.75,28,5.13625,1.06427,1124,2.88946,34.11,-117.77,1.809
2.8519,17,5.04781,1.02988,1764,3.51394,37.43,-120.79,0.807
6.3669,47,6.52027,1.06419,692,2.33784,37.91,-122.27,3.155
6.3406,41,7.60177,1.0767,913,2.69322,38.58,-121.39,4.483
12.1387,23,8.26189,1.00732,3840,2.80907,37.36,-122.14,5.00001
2.2813,29,4.47634,1.14511,1696,5.35016,34,-118.25,1.013
3.1433,25,4.35545,1.16588,1014,1.6019,34.01,-118.52,5.00001
2.5885,52,4.84264,1.08629,1271,3.22589,34.01,-118.3,1.362
5,32,6.51139,1.02785,1128,2.8557,37.54,-122.01,2.876
3.0977,24,4.27608,1.07479,2360,2.17913,34.24,-118.54,2.64
2.5663,19,3.90043,1.07539,1396,1.98578,34.1,-118.13,1.975
4.475,5,5.62937,1,458,3.2028,32.81,-115.58,0.963
2.7401,41,5.412,1.144,751,3.004,33.94,-118.31,1.317
4.801,26,3.98123,1.08293,2937,1.77785,34.06,-118.47,5.00001
4.6625,11,5.23267,1.10933,3561,2.374,34.25,-118.52,2.909
2.0888,45,3.13093,1.13912,1552,2.5401,34.1,-118.33,2.375
2.225,41,5.15789,1.05263,68,3.57895,37.64,-122.42,2.125
8.5677,28,6.97073,1.01951,1498,2.43577,34.13,-118.37,5.00001
2.2552,14,2.42929,1.16919,2226,2.81061,34.07,-118.28,2.659
5.0166,21,5.32946,1.00388,728,2.82171,34.42,-118.48,2.29
3.7015,27,4.37604,1.08542,2372,2.20241,34.19,-118.31,2.879
1.75,45,4.20561,1.00935,1798,2.40053,37.93,-122.37,0.379
5.6022,31,6.21971,1.02669,1236,2.53799,38.04,-122.2,1.97
2.0368,37,5.66265,1.26506,522,6.28916,34.17,-119.11,2.438
4.1997,17,5.73276,1.06034,2866,3.08836,38.66,-121.76,1.334
3.9871,26,6.38722,1.02256,799,3.00376,34.87,-120.43,1.577
2.7118,25,3.841,1.23598,2723,2.27866,34.2,-118.47,2.817
7.4559,34,7.41806,0.956522,827,2.76589,37.39,-121.81,4.565
3.35,38,4.53292,1.02508,980,3.0721,33.8,-118.27,1.777
2.875,17,4.41704,1.04484,811,3.63677,32.56,-117.05,1.345
4.5417,33,5.70886,0.962025,1079,4.55274,34.06,-117.98,1.603
5,41,6.79012,1.02778,1476,2.27778,37.74,-122.13,2.489
3.556,52,4.34211,1.03947,841,2.21316,37.88,-122.29,1.793
5.5221,11,6.32249,1.00296,916,2.71006,34.63,-120.13,3.949
3.212,31,5.17328,0.968685,1346,2.81002,34.83,-114.61,0.704
2.1927,43,4.32995,1.01184,1820,3.07953,38.68,-121.77,1.079
4.0549,34,5.75885,1.0253,1464,2.4688,32.76,-117.01,2.237
5.878,39,6.3356,1.0068,1319,2.99093,33.82,-118.37,3.878
2.5664,52,4.35854,1.04146,1107,2.7,34.16,-118.13,2.15
4.89,9,7.26106,1.45575,1720,1.90265,33.46,-117.74,4.541
2.25,19,4.43671,1.02532,1327,4.19937,36.52,-119.28,0.532
2.227,30,3.7037,1.09804,1719,3.7451,34.06,-117.76,0.919
3.125,38,4.9,1.01,402,4.02,34.24,-118.41,1.759
5.4719,38,5.89008,0.957105,1228,3.29223,37.52,-122.28,3.979
8.9088,7,8.014,0.996705,4160,3.42669,33.89,-117.78,4.153
2.1827,52,4.34423,1.03269,957,1.84038,38.45,-122.71,1.888
3.9615,37,4.87921,1.03652,1061,2.98034,34.23,-118.43,1.737
1.8911,52,4.15176,1.10569,782,2.11924,38.56,-121.47,0.859
6.6659,7,6.53212,1.09455,2232,2.70545,37.23,-121.83,5.00001
5.0353,12,4.65755,1.0554,2516,1.81007,37.56,-122.29,3.058
1.875,30,5.66895,1.30822,1172,2.6758,34.17,-117.3,0.897
2.8482,39,4.14865,0.918919,1204,3.25405,37.48,-122.21,2.472
1.8704,20,6.26984,1.2619,753,2.9881,39,-122.85,0.885
3.625,25,5.30556,1.0216,1098,3.38889,34.09,-117.7,1.218
4.5625,40,4.125,0.854167,151,3.14583,39.05,-121.48,1
3.1576,47,5.33333,1.24359,419,2.6859,34.11,-118.07,2.25
2.4028,19,4.34783,0.917391,572,2.48696,34.1,-117.39,1.125
2.694,28,4.35252,1.08777,1328,1.91079,32.76,-117.14,1.641
3.6058,46,5.23465,1.07018,1181,2.58991,34.14,-118.19,2.579
2.8203,8,3.32584,0.930337,856,1.9236,37.41,-122.09,2.841
1.2813,26,3.18211,1.16294,366,1.16933,33.76,-118.08,0.467
3.1645,27,4.35938,1.06771,1427,2.47743,32.58,-117.13,1.56
3.4138,14,6.01203,1.06917,1509,2.26917,34.13,-117.2,1.267
3.3906,42,5.41697,1.0369,571,2.10701,38.53,-121.49,1.242
1.6531,30,3.70036,1.10702,2739,3.25684,33.98,-118.33,1.185
3.5972,52,6.21526,1.0109,839,2.2861,36.78,-119.81,0.899
2.5887,13,5.311,1.03349,602,2.88038,39.08,-121.1,1.444
6.8482,34,6.29672,1.03661,1463,2.81888,34.17,-118.62,3.083
4.7583,35,6.60943,1.04377,919,3.09428,34.23,-118.48,2.586
3.8125,35,4.90299,0.880597,328,2.44776,37.62,-122.04,2.042
2.3167,31,5.98065,1.17742,883,2.84839,40.57,-123.96,0.926
4.5553,37,5.95652,0.956522,632,2.49802,37.71,-122.16,1.91
3.1382,21,4.90767,1.00284,1605,2.27983,38.67,-121.32,0.916
2.725,23,5.63374,1.16869,1938,2.94529,34.01,-117.35,0.953
3.1573,12,4.9783,1.10651,2209,2.1785,37.96,-121.98,1.267
1.505,22,5.17751,1.10651,1113,3.2929,35.86,-119.46,0.427
3.3393,45,4.257,0.959288,1078,2.743,37.76,-122.5,2.723
13.367,37,8.70948,1.00306,852,2.6055,37.47,-122.18,5.00001
6.2475,12,7.42132,1.09898,1193,3.02792,33.31,-117.22,3.313
6.8112,25,7.07669,1.00797,2519,2.50896,33.98,-118.38,5.00001
2.6179,35,2.96901,0.979339,2113,4.3657,33.96,-118.22,1.588
5.2338,38,5.748,1.088,590,2.36,33.92,-118.41,3.58
8.3065,14,7.97998,1.05673,2782,3.09455,37.24,-121.88,3.942
6.0308,38,5.85778,1.05333,547,2.43111,33.82,-118.38,4.167
1.4028,37,4.59615,0.942308,308,5.92308,33.93,-118.23,1.054
2.2132,34,4.85804,1.0347,1037,3.27129,34.13,-117.91,1.385
3.4063,52,4.55819,0.95962,1483,3.52257,37.75,-122.41,2.539
2.5,21,4.08788,1.06667,1188,3.6,34.08,-118.1,1.821
1.6331,35,4.18293,1.09756,850,2.59146,38.61,-121.47,0.675
3.5909,25,4.05581,1.08446,1229,1.8537,34.05,-118.47,5.00001
2.5769,35,4.87009,1.06949,887,2.67976,37.95,-122.32,1.461
1.9427,42,4.13667,1.03,821,2.73667,37.78,-122.29,1.022
3.3214,42,4.45483,1.05296,1269,3.95327,33.96,-118.04,1.488
7.2707,8,6.77193,1.03947,1799,3.94518,37.33,-121.77,3.553
4.3523,42,5.58865,1.10993,697,2.47163,34.1,-118.06,2.836
1.5817,52,5.43802,1.17355,875,2.41047,37.85,-122.27,1.536
6.4744,23,8.11328,1.19531,705,2.75391,34.45,-119.78,5.00001
2.425,40,4.95039,1.08616,950,2.48042,33.74,-118.3,2.55
3.5357,22,4.8595,0.983471,1379,3.7989,34.05,-118.09,1.99
2.6613,26,5.19,1.00333,986,3.28667,38.49,-121.49,0.777
2.5556,27,1.875,0.875,332,2.96429,34.09,-118.32,1.75
3.2321,11,7.04147,1.15311,1520,2.42424,38.71,-121.19,3.908
4.0603,37,6.16467,1.04491,825,2.47006,33.83,-118.1,2.252
3.6435,18,3.25806,1.07258,866,1.74597,33.89,-117.88,1.191
3.1875,46,5.36066,1.13115,576,2.36066,34.08,-117.32,0.84
3.1523,14,5.22669,1.01291,2070,2.96987,37.53,-120.84,1.418
3.1691,16,3.27438,1.01134,2329,5.28118,33.74,-117.88,1.594
2.5547,36,3.64754,0.985246,2755,4.51639,33.94,-118.35,1.504
0.536,52,5,1,13,2.6,32.75,-117.19,1.625
5.2719,46,5.4067,1.09569,698,3.33971,34.07,-118.11,2.444
5.6263,39,5.68928,1.03392,1833,2.48711,37.97,-122.54,3.521
5.0126,16,5.91444,1.04278,505,2.70053,39,-121.1,1.923
6.799,21,7.07745,0.998279,1886,3.24613,33.69,-117.97,2.92
2.6385,26,3.67603,0.984881,2776,5.99568,33.73,-117.86,1.802
2.1908,46,5.52399,1.14022,787,2.90406,34.83,-114.6,0.481
6.6009,49,6.7218,1.00376,735,2.76316,34.16,-118.19,3.757
6.02,19,5.36879,1.04965,361,2.56028,33.87,-118.37,3.042
3.25,36,4.21114,0.988399,1280,2.96984,37.68,-122.07,2.181
2.9583,50,5.38028,1.11737,579,2.71831,33.98,-118.06,1.726
2.1524,36,3.65312,1.22206,2446,3.55007,34.09,-118.31,1.875
10.2666,24,8.06355,1,847,2.83278,37.26,-122.02,5.00001
7.7814,10,7.66595,1.05139,1688,3.61456,33.65,-117.63,2.887
8.5407,22,7.36685,0.956522,1305,3.5462,33.81,-118.07,3.988
4.2917,33,5.24514,1.01167,1098,4.27237,34.04,-118.05,1.612
1.125,18,4.54911,1.14675,1832,2.16805,38.94,-122.63,0.818
3.6995,38,5.2885,0.958785,1308,2.83731,34.1,-118.06,2.601
4.2011,41,5.0542,1.06233,825,2.23577,38.01,-122.68,2.554
3.2617,10,3.92914,1.0519,2032,2.02794,37.45,-121.92,2.522
3.0375,48,4.57522,1.09513,946,2.09292,37.34,-121.93,2.185
2.295,32,3.69536,1.08609,1265,4.18874,33.95,-118.21,1.552
2.7031,36,4.51227,1.10429,1182,3.62577,37.32,-121.87,1.758
2.3929,15,4.4938,1.00744,718,1.78164,38.46,-122.68,1.413
5.0106,33,4.29001,1.06337,1647,1.76907,33.81,-118.44,5.00001
6.5006,16,7.445,1.0275,1531,3.8275,38,-122.25,2.377
5.3836,33,6.59167,1.06667,771,3.2125,33.88,-117.89,2.296
3.2708,46,4.61161,0.995536,462,2.0625,33.53,-117.77,3.847
4.0625,23,5.18045,1.01128,767,2.88346,32.85,-116.92,1.45
1.4886,35,3.30496,1.04255,1153,4.08865,33.99,-118.27,1
1.4034,52,3.56716,1.10116,1146,1.9005,38.58,-121.49,0.903
0.4999,23,6.05455,1.67273,198,3.6,36.09,-119.99,1
1.6319,28,2.53232,1.11279,3199,4.40028,34.05,-118.21,1.516
4.0132,26,5.90411,0.928767,956,2.61918,38.33,-122.31,1.747
5.2596,16,6.05671,1.02268,1818,3.43667,33.02,-116.88,1.715
3.7614,37,3.94118,1.05294,1008,2.96471,34,-118.43,3.143
3.6696,19,4.86881,1.20545,1251,3.09653,33.71,-117.99,2.188
4.1346,26,5.62651,1.12048,244,2.93976,37.48,-121.02,1.875
3.7813,52,5.05776,1.0264,1405,2.31848,37.75,-122.41,2.759
2.1518,44,5.14436,1.0315,1286,3.37533,36.73,-119.77,0.53
4.8,20,5.43023,1.10465,229,2.66279,37.08,-122.04,2.615
4.2297,47,3.87374,1.05764,1808,1.65416,37.45,-122.16,4.25
5.7528,27,6.43736,1.02733,1259,2.86788,37.32,-122.04,4.314
4.8283,4,6.79589,1.05337,5804,3.40411,34.13,-117.42,1.419
2.1782,29,5.32615,1.19677,1254,3.38005,33.88,-118.21,1.268
3.875,33,4.50909,1.08409,1764,4.00909,33.8,-118.22,1.651
2.5417,45,5.0094,0.984326,771,2.41693,34.14,-117.29,0.829
2.6591,33,5.11074,1.31208,753,2.52685,34.11,-118.18,1.838
3.1004,26,3.41408,1.08075,1332,2.75776,34.15,-118.23,2.571
1.9718,46,4.25287,1.02874,1511,4.34195,34.05,-117.75,1.106
2.5363,44,4.40838,1.01047,1423,2.48342,33.97,-118.33,1.588
4.1576,19,5.78824,0.952941,1225,2.88235,37.4,-118.43,1.415
2.2462,52,5.69263,1.16714,1728,2.44759,41.32,-122.09,0.629
3.016,32,4.2,0.898701,1153,2.99481,34,-117.42,0.966
3,18,4.45614,0.912281,393,3.44737,36.96,-120.16,1.563
2.0134,23,4.04615,1.16923,245,1.88462,38.3,-122.28,1.425
7.218,29,6.59423,1.00769,1518,2.91923,37.3,-122,4.007
2.166,18,4.80206,1.15103,2203,2.52059,37.68,-120.98,1.186
6.0661,24,6.32979,0.981763,2194,3.33435,34.27,-119.17,2.348
4.1727,10,4.1015,0.977444,517,1.94361,34.15,-118.45,3.326
2.3125,44,4.39949,1.05344,1240,3.15522,37.78,-122.21,1.028
5.0415,29,6.55556,1.04082,1012,2.29478,38.46,-122.7,2.402
2.9194,41,4.21192,1.11038,1557,3.43709,34.12,-118.2,1.62
2.5685,26,4.51778,1.02889,618,1.37333,33.61,-117.72,0.804
8.3014,21,6.23814,0.97188,2401,2.10984,37.86,-122.22,3.585
4.7845,37,5.53552,1.08743,493,2.69399,33.81,-118.13,2.314
2.125,40,4.05677,1.12227,576,2.51528,38.14,-121.27,1.375
2.5625,23,4.58909,1.06909,5176,18.8218,32.56,-116.97,1.533
3.6445,17,5.84,1.06207,2191,3.02207,32.83,-116.85,1.976
2.875,37,4.40075,0.973783,951,3.5618,37.96,-121.24,0.577
3.6827,34,5.19751,1.14057,1541,2.74199,34.12,-118.08,2.641
3.0788,44,4.59437,0.952113,1197,3.37183,33.94,-118.28,1
4.5859,17,4.43333,0.884848,695,2.10606,37.7,-122.14,1.872
3.7206,12,6.4693,1.06035,3771,3.92404,38.04,-121.35,1.46
1.365,40,4.75668,1.10979,1026,3.04451,35.37,-118.96,0.543
6.2787,18,7.30713,1.01332,4439,2.95736,32.81,-116.99,2.5
4.0114,30,4.87846,0.955224,1240,2.64392,32.83,-117.19,1.698
4.0433,16,5.74219,1.01953,748,2.92188,38.34,-121.99,1.322
2.1038,24,5.01595,1.07289,1052,2.39636,36.3,-119.77,0.62
2.8426,10,4.89724,1.11529,1898,2.37845,38.67,-121.32,1.306
1.7019,26,4.32632,1.2,448,4.71579,33.75,-117.87,3.5
4.6028,18,6.31631,1.15521,1618,3.17878,32.99,-117.09,2.168
3.9643,46,5.52632,1.05263,69,3.63158,34,-118.41,2.75
8.093,29,7.99551,1.00449,1097,2.46517,32.77,-116.98,3.796
1.5743,31,4.54487,0.980769,1219,3.90705,35.36,-118.97,0.467
2.3221,44,4.74336,1.05531,1760,3.89381,33.96,-118.2,1.616
2.3319,13,5.45612,1.12026,2243,2.43012,38.7,-120.79,1.385
2.2042,22,3.55452,1.03427,1189,3.70405,34.01,-118.11,1.625
3.6802,6,4.20022,1.0885,2437,2.6958,37.31,-121.87,1.524
2.8875,17,5.67654,1.12528,1278,2.91116,32.82,-116.92,1.557
4.4896,35,5.54043,1.05319,1465,3.11702,33.9,-118.11,1.846
2.871,31,3.55268,1.038,2397,4.1399,34.22,-118.46,1.844
4.5682,21,5.90598,1.01709,1044,2.97436,37.01,-121.97,3.716
2.0353,32,4.70686,1.19149,1139,2.69267,37.96,-122.35,1.136
3,37,4.89062,1.04297,686,2.67969,38.68,-121.17,1.219
4.9886,8,7.05067,1.11415,5810,3.38381,33.98,-117.47,1.581
2.3611,28,3.73962,0.962264,1145,4.32075,34.05,-118.02,1.67
1.9688,43,4.74066,0.993776,1169,2.42531,40.79,-124.17,0.705
3.1929,27,4.12291,0.98324,1156,3.22905,36.21,-121.13,1.379
3.0729,37,5.39649,1.04561,867,3.04211,32.62,-117.09,1.287
3.6484,31,4.68139,1.03155,927,2.92429,34.09,-117.87,1.896
5.7579,17,5.98197,0.994452,2629,3.64632,37.58,-122.01,2.318
1.9219,52,3.81979,1.09894,904,3.19435,34.12,-118.18,1.651
8.0331,34,7.91031,1.08969,692,3.10314,37.26,-122.02,5.00001
1.2347,16,3.66667,1.08251,930,3.06931,32.75,-117.08,1.281
4.6641,29,6.01197,1.10256,1724,2.94701,37.54,-121.95,2.489
4.6528,27,5.01897,0.968966,1773,3.0569,34.28,-118.71,1.866
3.9167,34,5.85141,0.971888,735,2.95181,37.63,-122.09,1.895
1.875,33,141.909,25.6364,30,2.72727,38.91,-120.1,5.00001
5.9073,35,5.83734,0.97454,1596,2.25743,37.89,-122.53,4.004
3.3182,35,3.90476,0.789116,610,4.14966,33.91,-118.15,1.333
2.3886,16,5.25472,1.16226,1387,2.61698,39.37,-121.24,0.894
3.5278,48,5.09811,1.01887,650,2.45283,37.76,-122.49,3.398
5.0016,19,5.53143,1.02969,6370,3.7078,34.19,-119.2,2.185
0.6831,37,3.90483,0.98243,2865,4.19473,33.95,-118.23,0.875
4.5,17,5.98618,0.97235,825,3.80184,37.3,-121.83,2.358
2.084,39,3.61102,1.08848,1153,1.92487,35.29,-120.66,2.333
3.0625,37,5.275,0.9875,211,2.6375,32.8,-117.16,1.597
3.4811,44,5.01112,0.994438,2296,2.55395,34.17,-118.1,3.005
7.8195,16,8.60235,1.05872,2142,3.59396,33.7,-117.98,3.905
6.2953,26,6.8239,1.09119,849,2.66981,37.92,-122.49,3.862
1.9219,31,3.8714,1.08637,2063,3.95969,33.97,-118.28,1.07
2.9453,28,5.34304,0.987055,780,2.52427,36.81,-119.72,0.722
2.2029,51,5.6784,1.14085,1284,3.01408,36.76,-119.81,0.542
5.6494,34,6.13165,0.936709,1010,2.55696,37.28,-121.93,3.762
2.983,45,5.63306,1.02016,555,2.2379,37.72,-122.14,2.027
4.3646,42,5.33617,0.957447,929,3.95319,33.89,-118.21,1.162
4.0625,31,5.50562,1.06742,1356,3.80899,33.82,-118.01,2.259
1.7716,29,4.13162,1.07725,2949,4.21888,35.24,-118.91,0.455
4.8519,46,5.47098,1.05357,1163,2.59598,37.32,-121.94,2.258
4.1603,17,4.39073,0.907285,1401,3.09272,33.7,-117.98,1.605
3.9265,39,5.88571,1.09143,537,3.06857,37.27,-121.94,2.369
1.0898,45,3.32766,1.14894,1030,4.38298,34.01,-118.25,0.934
2.5459,22,3.51224,1.00759,1804,1.52236,37.94,-122.05,1.793
2.8393,41,4.75418,1.00477,1006,2.40095,35.42,-119.05,0.57
2.0221,25,4.7286,1.01457,1536,2.79781,40.45,-122.31,0.604
2.0139,17,3.64252,1.07944,821,1.91822,32.76,-117.12,1.5
3.1034,29,4.59722,1.03704,2013,4.65972,34.11,-117.95,1.408
4.075,49,5.36131,1.07925,1061,2.47319,38.23,-122.64,2.288
4.6861,16,5.49426,1.05492,7030,2.88115,34.44,-118.45,1.879
5.5073,16,5.17254,1.03697,1718,3.02465,37.41,-121.86,1.789
1.8542,22,4.78912,1.19388,636,2.16327,37.26,-121.96,3.333
6.9414,52,8.06719,1.06719,671,2.65217,37.9,-122.27,4.175
2.125,41,4.78261,1.10145,776,3.74879,33.89,-118.22,1.202
5.828,41,6.14082,0.983673,1053,2.14898,37.91,-122.28,3.244
4.4107,23,5.607,1.0175,2082,2.80215,34.42,-118.49,2.134
2.3578,31,5.29039,1.08589,1227,2.5092,34.1,-117.36,0.886
2,37,3.72961,1.03433,1040,4.46352,33.94,-118.24,0.842
1.4722,27,3.98315,1.17603,1970,3.68914,34.06,-117.71,0.913
3.5234,52,4.57708,1,528,2.08696,33.99,-118.46,3.347
4.0417,43,5.2,1.01695,826,2.8,37.74,-122.16,1.094
